Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,1,Distal,ninguna,3.96,con_tejido,Bulk,Fluida,3.5,148.29,13.2,3.23,Subobturado
II,1,Distal,ninguna,4.34,con_tejido,Estratificacion,Compuesta,2.0,140.69,18.42,4.16,Equiobturado
II,18,Distal,ninguna,2.87,limpia,Estratificacion,Compuesta,2.0,132.24,20.08,2.6,Subobturado
II,29,Mesial,ninguna,3.51,con_tejido,Estratificacion,Con fibra de vidrio,1.0,112.75,11.17,4.08,Sobreobturado
II,14,Distal,ninguna,5.45,limpia,Bulk,Con fibra de vidrio,1.0,119.33,17.93,5.53,Equiobturado
II,3,Distal,ninguna,4.86,con_tejido,Bulk,Con fibra de vidrio,1.0,121.4,4.1,5.27,Sobreobturado
II,18,Mesial,ninguna,2.87,con_tejido,Estratificacion,Con fibra de vidrio,1.0,121.66,13.14,3.36,Sobreobturado
II,30,Mesial,ninguna,5.57,limpia,Estratificacion,Bulk,1.5,110.38,1.52,5.47,Equiobturado
II,12,Mesial,ninguna,5.93,con_tejido,Bulk,Bulk,1.5,117.85,9.89,6.11,Equiobturado
II,14,Distal,ninguna,5.23,con_tejido,Bulk,Con fibra de vidrio,1.0,135.54,2.83,5.4,Sobreobturado
II,21,Mesial,ninguna,3.29,con_tejido,Estratificacion,Con fibra de vidrio,1.0,123.46,23.64,3.84,Sobreobturado
II,16,Mesial,ninguna,5.49,con_tejido,Estratificacion,Fluida,3.5,120.84,3.76,4.89,Subobturado
II,20,Distal,ninguna,5.03,limpia,Bulk,Con fibra de vidrio,1.0,140.76,1.1,4.16,Subobturado
II,32,Distal,ninguna,5.42,con_tejido,Bulk,Con fibra de vidrio,1.0,115.71,22.13,4.56,Subobturado
II,2,Mesial,ninguna,4.44,limpia,Bulk,Fluida,3.5,102.05,0.18,4.24,Equiobturado
II,19,Distal,ninguna,4.42,con_tejido,Bulk,Bulk,1.5,136.57,15.11,4.24,Equiobturado
II,17,Distal,ninguna,3.55,con_tejido,Bulk,Bulk,1.5,114.01,0.77,3.18,Subobturado
II,15,Distal,ninguna,4.04,limpia,Bulk,Con fibra de vidrio,1.0,124.82,10.69,3.96,Equiobturado
II,31,Mesial,ninguna,3.75,limpia,Estratificacion,Compuesta,2.0,145.21,2.85,3.77,Equiobturado
II,21,Mesial,ninguna,3.88,limpia,Estratificacion,Fluida,3.5,133.89,2.51,3.83,Equiobturado
II,18,Mesial,ninguna,3.02,con_tejido,Bulk,Compuesta,2.0,132.38,20.86,2.31,Subobturado
II,14,Distal,ninguna,5.32,con_tejido,Estratificacion,Fluida,3.5,126.46,3.09,5.14,Subobturado
II,15,Distal,ninguna,4.26,con_tejido,Bulk,Con fibra de vidrio,1.0,138.63,26.07,3.68,Subobturado
II,1,Distal,ninguna,2.66,limpia,Bulk,Compuesta,2.0,127.39,24.28,1.77,Subobturado
II,3,Mesial,ninguna,3.18,con_tejido,Estratificacion,Fluida,3.5,119.92,6.62,3.25,Sobreobturado
II,21,Mesial,ninguna,4.71,con_tejido,Estratificacion,Bulk,1.5,142.16,24.52,4.92,Sobreobturado
II,14,Distal,ninguna,3.69,limpia,Bulk,Compuesta,2.0,100.18,7.13,3.68,Equiobturado
II,30,Mesial,ninguna,5.45,limpia,Estratificacion,Bulk,1.5,142.74,6.03,5.48,Equiobturado
II,2,Mesial,ninguna,3.61,con_tejido,Estratificacion,Bulk,1.5,123.47,10.27,3.44,Equiobturado
II,3,Distal,ninguna,3.01,limpia,Bulk,Compuesta,2.0,100.29,18.12,3.6,Sobreobturado
II,14,Distal,ninguna,3.58,con_tejido,Estratificacion,Fluida,3.5,106.96,5.08,4.22,Sobreobturado
II,15,Distal,ninguna,3.8,limpia,Estratificacion,Fluida,3.5,142.18,8.22,3.79,Equiobturado
II,32,Mesial,ninguna,4.73,limpia,Estratificacion,Fluida,3.5,127.26,3.12,4.6,Equiobturado
II,19,Distal,ninguna,3.57,limpia,Estratificacion,Con fibra de vidrio,1.0,115.19,4.12,3.41,Subobturado
II,18,Mesial,ninguna,4.04,limpia,Bulk,Bulk,1.5,134.64,12.86,4.01,Equiobturado
II,2,Mesial,ninguna,3.95,con_tejido,Bulk,Fluida,3.5,100.5,15.05,3.83,Subobturado
II,13,Mesial,ninguna,6.0,con_tejido,Estratificacion,Fluida,3.5,120.0,6.24,6.44,Sobreobturado
II,21,Distal,ninguna,4.98,limpia,Estratificacion,Bulk,1.5,125.52,12.59,5.03,Equiobturado
II,31,Mesial,ninguna,2.77,limpia,Estratificacion,Bulk,1.5,138.72,13.53,3.03,Sobreobturado
II,30,Mesial,ninguna,5.68,con_tejido,Estratificacion,Compuesta,2.0,120.67,11.31,5.81,Equiobturado
II,28,Distal,ninguna,3.63,limpia,Bulk,Compuesta,2.0,135.06,18.38,3.42,Subobturado
II,29,Mesial,ninguna,5.04,con_tejido,Estratificacion,Bulk,1.5,122.97,14.67,5.1,Equiobturado
II,4,Mesial,ninguna,3.93,limpia,Bulk,Compuesta,2.0,127.64,6.38,3.18,Subobturado
II,4,Distal,ninguna,2.75,con_tejido,Estratificacion,Con fibra de vidrio,1.0,132.96,25.08,3.19,Sobreobturado
II,4,Mesial,ninguna,2.88,con_tejido,Bulk,Con fibra de vidrio,1.0,114.84,19.49,2.98,Equiobturado
II,20,Mesial,ninguna,4.17,con_tejido,Estratificacion,Fluida,3.5,104.4,18.93,4.75,Sobreobturado
II,30,Distal,ninguna,3.07,limpia,Bulk,Bulk,1.5,117.97,23.04,3.08,Equiobturado
II,14,Distal,ninguna,4.56,con_tejido,Estratificacion,Bulk,1.5,126.89,13.76,4.63,Sobreobturado
II,15,Mesial,ninguna,5.74,con_tejido,Estratificacion,Compuesta,2.0,105.68,0.48,5.86,Equiobturado
II,16,Mesial,ninguna,2.58,con_tejido,Estratificacion,Con fibra de vidrio,1.0,114.45,2.41,2.71,Equiobturado
II,32,Mesial,ninguna,2.78,con_tejido,Bulk,Fluida,3.5,123.21,15.21,2.27,Subobturado
II,29,Distal,ninguna,3.88,con_tejido,Bulk,Compuesta,2.0,117.97,9.34,3.39,Subobturado
